race,date,city_wapo,state,body_camera,AGENCYNAME,POL_BWC,PERS_TRN_ACAD,PERS_TRN_FIELD,POL_COMP_EXTINV,POL_INV_INJRY,POL_INV_DTH,POL_INV_DCHG_GUN,PERS_CULTURE,PERS_CONFLICT,PERS_TOTAL,PERS_WHITE,FRAC_WHITE,PERS_BLACK,FRAC_BLACK,PERS_HISP,FRAC_HISP,PERS_AMIND,FRAC_AMIND,PERS_ASIAN,FRAC_ASIAN,PERS_HAWPI,FRAC_HAWPI,PERS_MULTI,FRAC_MULTI,PERS_UNK,FRAC_UNK
B,2017-06-02,Abbeville,AL,0,HEADLAND POLICE DEPARTMENT,1,520,200,1,1,1,1,0,0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-02,Petal,MS,0,JEFFERSON DAVIS COUNTY SHERIFF'S DEPARTMENT,0,400,200,0,1,1,1,0,0,9,5,0.5555555555555556,4,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A,2017-06-02,Tulsa,OK,0,TULSA POLICE DEPARTMENT,0,960,640,0,0,0,0,1,1,728,552,0.7582417582417582,64,0.08791208791208792,23,0.03159340659340659,78,0.10714285714285714,11,0.01510989010989011,0,0.0,0,0.0,0,0.0
B,2017-06-02,Chicago,IL,0,CHICAGO POLICE DEPARTMENT,1,917,400,0,0,0,0,0,0,11965,6183,0.5167572085248642,2671,0.22323443376514834,2706,0.22615963226076055,36,0.0030087755954868365,366,0.03058921855411617,0,0.0,0,0.0,3,0.0002507312996239031
H,2017-06-02,Laredo,TX,0,LAREDO POLICE DEPARTMENT,1,756,320,0,1,1,0,0,0,473,14,0.02959830866807611,1,0.0021141649048625794,458,0.9682875264270613,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-03,Avondale,AZ,0,AVONDALE POLICE DEPARTMENT,1,0,640,0,0,1,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2017-06-04,Callahan,FL,0,NASSAU COUNTY SHERIFF'S OFFICE,0,770,770,0,1,1,0,0,0,115,109,0.9478260869565217,4,0.034782608695652174,2,0.017391304347826087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-04,Campo,CA,0,SAN DIEGO COUNTY SHERIFF'S OFFICE,1,928,570,0,0,0,0,0,0,1322,885,0.6694402420574886,59,0.04462934947049924,279,0.21104387291981846,11,0.00832072617246596,64,0.048411497730711045,24,0.018154311649016642,0,0.0,0,0.0
W,2017-06-05,Bardstown,KY,0,KENTUCKY STATE POLICE,0,985,80,0,0,0,0,0,0,1065,1021,0.9586854460093897,28,0.02629107981220657,7,0.006572769953051643,0,0.0,6,0.005633802816901409,0,0.0,0,0.0,3,0.0028169014084507044
B,2017-06-05,Miami,FL,0,MIAMIDADE POLICE DEPARTMENT,1,770,2080,0,0,1,0,0,0,2723,550,0.20198310686742563,559,0.2052882849798017,1579,0.5798751377157547,0,0.0,0,0.0,0,0.0,0,0.0,35,0.012853470437017995
W,2017-06-05,Lakes Wales,FL,0,LAKELAND POLICE DEPARTMENT,0,1080,560,0,1,1,0,0,0,236,176,0.7457627118644068,28,0.11864406779661017,26,0.11016949152542373,5,0.0211864406779661,1,0.00423728813559322,0,0.0,0,0.0,0,0.0
B,2017-06-05,Gonzales County,TX,0,TEXAS DEPARTMENT OF PUBLIC SAFETY,1,1176,1200,0,0,0,0,0,0,3796,2239,0.589831401475237,320,0.08429926238145416,1167,0.30742887249736567,36,0.009483667017913594,34,0.008956796628029505,0,0.0,0,0.0,0,0.0
W,2017-06-06,Orrington,ME,0,MAINE STATE POLICE,0,1120,360,0,1,1,1,0,0,324,314,0.9691358024691358,1,0.0030864197530864196,3,0.009259259259259259,0,0.0,5,0.015432098765432098,1,0.0030864197530864196,0,0.0,0,0.0
H,2017-06-07,Fresno,CA,1,FRESNO POLICE DEPARTMENT,1,644,720,0,0,1,1,1,0,740,383,0.5175675675675676,42,0.05675675675675676,260,0.35135135135135137,6,0.008108108108108109,33,0.0445945945945946,16,0.021621621621621623,0,0.0,0,0.0
W,2017-06-07,St. Louis,MO,0,GIDEON POLICE DEPARTMENT,0,480,0,0,1,1,1,0,0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-07,Dundalk,MD,1,BALTIMORE COUNTY POLICE,1,1064,250,0,0,0,0,0,0,1869,1539,0.8234349919743178,252,0.1348314606741573,34,0.01819154628143392,8,0.004280363830925628,36,0.019261637239165328,0,0.0,0,0.0,0,0.0
W,2017-06-07,Hudson,NC,0,DREXEL POLICE DEPARTMENT,0,616,120,0,1,1,1,1,1,5,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-08,Long Beach,CA,0,CALIFORNIA HIGHWAY PATROL,0,0,0,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
H,2017-06-08,Bakersfield,CA,0,KERN COUNTY SD CORONER,1,960,640,0,0,0,0,0,0,539,330,0.6122448979591837,6,0.011131725417439703,178,0.3302411873840445,5,0.00927643784786642,16,0.029684601113172542,1,0.0018552875695732839,0,0.0,3,0.0055658627087198514
W,2017-06-08,Loveland,CO,0,LARIMER COUNTY SHERIFF'S OFFICE,0,875,530,0,1,1,1,0,0,243,227,0.934156378600823,2,0.00823045267489712,11,0.04526748971193416,0,0.0,1,0.00411522633744856,0,0.0,1,0.00411522633744856,1,0.00411522633744856
W,2017-06-08,Roland,OK,0,SALLISAW POLICE DEPARTMENT,1,600,640,0,0,0,0,0,0,20,15,0.75,0,0.0,0,0.0,5,0.25,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-08,Philadelphia,PA,0,PHILADELPHIA CITY POLICE DEPARTMENT,1,192,0,1,0,0,0,0,0,6031,3450,0.5720444370751119,1961,0.32515337423312884,505,0.08373404078925552,6,0.000994859890565412,98,0.016249378212568395,11,0.0018239097993699221,0,0.0,0,0.0
H,2017-06-09,Lyons,IL,0,ILLINOIS STATE POLICE,0,1230,480,0,0,0,0,1,1,1684,1368,0.8123515439429929,151,0.08966745843230403,138,0.08194774346793349,4,0.0023752969121140144,23,0.013657957244655582,0,0.0,0,0.0,0,0.0
W,2017-06-09,Miami,FL,0,MIAMIDADE POLICE DEPARTMENT,1,770,2080,0,0,1,0,0,0,2723,550,0.20198310686742563,559,0.2052882849798017,1579,0.5798751377157547,0,0.0,0,0.0,0,0.0,0,0.0,35,0.012853470437017995
B,2017-06-09,Tulsa,OK,0,TULSA COUNTY SHERIFF'S OFFICE,0,576,480,0,0,0,0,0,0,256,186,0.7265625,29,0.11328125,9,0.03515625,27,0.10546875,2,0.0078125,0,0.0,3,0.01171875,0,0.0
O,2017-06-10,Auburn,WA,0,FEDERAL WAY POLICE DEPARTMENT,0,720,680,0,0,1,1,0,1,130,93,0.7153846153846154,2,0.015384615384615385,6,0.046153846153846156,0,0.0,14,0.1076923076923077,11,0.08461538461538462,4,0.03076923076923077,0,0.0
W,2017-06-10,North English,IA,0,SIGOURNEY POLICE DEPARTMENT,0,388,160,0,1,1,1,0,0,3,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-10,Abilene,TX,0,ABILENE POLICE DEPARTMENT,0,1100,560,0,0,1,0,0,0,204,180,0.8823529411764706,9,0.04411764705882353,13,0.06372549019607843,0,0.0,1,0.004901960784313725,0,0.0,0,0.0,1,0.004901960784313725
B,2017-06-11,Milwaukee,WI,0,MILWAUKEE COUNTY SHERIFF'S OFFICE,1,720,400,0,1,1,1,0,0,283,209,0.7385159010600707,46,0.1625441696113074,17,0.06007067137809187,3,0.01060070671378092,0,0.0,0,0.0,0,0.0,8,0.028268551236749116
H,2017-06-12,Plano,TX,0,PLANO POLICE DEPARTMENT,1,880,720,0,0,0,0,1,1,331,272,0.8217522658610272,24,0.07250755287009064,27,0.08157099697885196,3,0.00906344410876133,5,0.015105740181268883,0,0.0,0,0.0,0,0.0
W,2017-06-12,Trosper,KY,0,WILLIAMSBURG POLICE DEPARTMENT,0,928,400,0,1,1,1,1,1,14,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-12,Cade,LA,0,LAFAYETTE POLICE DEPARTMENT,1,640,640,0,0,1,0,0,0,266,210,0.7894736842105263,49,0.18421052631578946,5,0.018796992481203006,1,0.0037593984962406013,1,0.0037593984962406013,0,0.0,0,0.0,0,0.0
H,2017-06-12,Selma,CA,0,FRESNO POLICE DEPARTMENT,1,644,720,0,0,1,1,1,0,740,383,0.5175675675675676,42,0.05675675675675676,260,0.35135135135135137,6,0.008108108108108109,33,0.0445945945945946,16,0.021621621621621623,0,0.0,0,0.0
W,2017-06-13,Jerseyville,IL,0,ALTON POLICE DEPARTMENT,1,560,1360,0,1,1,1,0,0,59,54,0.9152542372881356,2,0.03389830508474576,2,0.03389830508474576,1,0.01694915254237288,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-13,Hampton,NH,0,NEW HAMPSHIRE STATE POLICE,0,0,0,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
B,2017-06-13,Baton Rouge,LA,0,BATON ROUGE CITY POLICE,1,690,480,0,0,0,0,0,0,652,431,0.661042944785276,209,0.3205521472392638,6,0.009202453987730062,0,0.0,6,0.009202453987730062,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,BENOIT POLICE DEPARTMENT,0,0,0,0,1,1,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
B,2017-06-13,St Louis,MO,0,MECHANICSVILLE POLICE DEPARTMENT,0,640,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,SEYMOUR POLICE DEPARTMENT,0,630,80,0,1,1,1,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,ISOLA POLICE DEPARTMENT,0,192,2560,0,1,1,1,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,BINGEN-WHITE SALMONBINGEN POLICE DEPARTMENT,0,720,480,0,0,1,0,0,0,5,4,0.8,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,OKOBOJI POLICE DEPARTMENT,0,480,0,0,0,0,0,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,SUMNER POLICE DEPARTMENT,0,0,0,0,0,0,0,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,BOROUGH OF PINE BEACH POLICE DEPARTMENT,1,733,240,0,1,1,1,0,0,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,OXFORD POLICE DEPARTMENT,1,1000,60,0,1,1,1,1,1,16,14,0.875,0,0.0,2,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,GAINESVILLE POLICE DEPARTMENT,1,408,534,0,1,1,1,0,0,98,84,0.8571428571428571,6,0.061224489795918366,7,0.07142857142857142,0,0.0,1,0.01020408163265306,0,0.0,0,0.0,0,0.0
B,2017-06-13,St Louis,MO,0,SAINT LOUIS CITY POLICE DEPARTMENT,1,1110,480,0,0,0,0,0,0,1175,743,0.6323404255319149,392,0.33361702127659576,23,0.01957446808510638,4,0.003404255319148936,13,0.011063829787234043,0,0.0,0,0.0,0,0.0
W,2017-06-14,Somerville,TN,0,GRAND JUNCTION POLICE DEPARTMENT,1,480,0,0,1,1,1,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A,2017-06-14,Burien,WA,0,NORMANDY PARK POLICE DEPARTMENT,0,720,520,0,1,1,1,1,1,6,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-15,Newton,NH,0,MASSACHUSETTS STATE POLICE,0,1131,480,0,0,0,0,0,0,2202,1964,0.8919164396003633,122,0.055404178019981834,67,0.030426884650317895,8,0.0036330608537693005,41,0.018619436875567667,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,BENOIT POLICE DEPARTMENT,0,0,0,0,1,1,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2017-06-16,Water Valley,MS,0,MECHANICSVILLE POLICE DEPARTMENT,0,640,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,SEYMOUR POLICE DEPARTMENT,0,630,80,0,1,1,1,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,ISOLA POLICE DEPARTMENT,0,192,2560,0,1,1,1,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,BINGEN-WHITE SALMONBINGEN POLICE DEPARTMENT,0,720,480,0,0,1,0,0,0,5,4,0.8,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,OKOBOJI POLICE DEPARTMENT,0,480,0,0,0,0,0,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,SUMNER POLICE DEPARTMENT,0,0,0,0,0,0,0,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,BOROUGH OF PINE BEACH POLICE DEPARTMENT,1,733,240,0,1,1,1,0,0,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,OXFORD POLICE DEPARTMENT,1,1000,60,0,1,1,1,1,1,16,14,0.875,0,0.0,2,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,GAINESVILLE POLICE DEPARTMENT,1,408,534,0,1,1,1,0,0,98,84,0.8571428571428571,6,0.061224489795918366,7,0.07142857142857142,0,0.0,1,0.01020408163265306,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,SAINT LOUIS CITY POLICE DEPARTMENT,1,1110,480,0,0,0,0,0,0,1175,743,0.6323404255319149,392,0.33361702127659576,23,0.01957446808510638,4,0.003404255319148936,13,0.011063829787234043,0,0.0,0,0.0,0,0.0
H,2017-06-16,Rialto,CA,1,RIALTO POLICE DEPARTMENT,1,930,640,0,0,1,0,1,1,105,55,0.5238095238095238,11,0.10476190476190476,36,0.34285714285714286,1,0.009523809523809525,2,0.01904761904761905,0,0.0,0,0.0,0,0.0
H,2017-06-16,Madera,CA,0,FRESNO POLICE DEPARTMENT,1,644,720,0,0,1,1,1,0,740,383,0.5175675675675676,42,0.05675675675675676,260,0.35135135135135137,6,0.008108108108108109,33,0.0445945945945946,16,0.021621621621621623,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,BENOIT POLICE DEPARTMENT,0,0,0,0,1,1,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2017-06-16,Water Valley,MS,0,MECHANICSVILLE POLICE DEPARTMENT,0,640,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,SEYMOUR POLICE DEPARTMENT,0,630,80,0,1,1,1,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,ISOLA POLICE DEPARTMENT,0,192,2560,0,1,1,1,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,BINGEN-WHITE SALMONBINGEN POLICE DEPARTMENT,0,720,480,0,0,1,0,0,0,5,4,0.8,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,OKOBOJI POLICE DEPARTMENT,0,480,0,0,0,0,0,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,SUMNER POLICE DEPARTMENT,0,0,0,0,0,0,0,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,BOROUGH OF PINE BEACH POLICE DEPARTMENT,1,733,240,0,1,1,1,0,0,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,OXFORD POLICE DEPARTMENT,1,1000,60,0,1,1,1,1,1,16,14,0.875,0,0.0,2,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,GAINESVILLE POLICE DEPARTMENT,1,408,534,0,1,1,1,0,0,98,84,0.8571428571428571,6,0.061224489795918366,7,0.07142857142857142,0,0.0,1,0.01020408163265306,0,0.0,0,0.0,0,0.0
W,2017-06-16,Water Valley,MS,0,SAINT LOUIS CITY POLICE DEPARTMENT,1,1110,480,0,0,0,0,0,0,1175,743,0.6323404255319149,392,0.33361702127659576,23,0.01957446808510638,4,0.003404255319148936,13,0.011063829787234043,0,0.0,0,0.0,0,0.0
W,2017-06-16,Antioch,CA,0,SUISUN CITY POLICE DEPARTMENT,1,664,640,0,0,1,1,0,0,23,15,0.6521739130434783,2,0.08695652173913043,6,0.2608695652173913,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
H,2017-06-17,Montebello,CA,0,DOWNEY POLICE DEPARTMENT,1,1040,880,0,0,1,1,1,1,109,53,0.48623853211009177,4,0.03669724770642202,50,0.45871559633027525,0,0.0,2,0.01834862385321101,0,0.0,0,0.0,0,0.0
W,2017-06-17,Rapid City,SD,0,RAPID CITY POLICE DEPARTMENT,0,520,576,0,1,1,1,1,1,122,113,0.9262295081967213,1,0.00819672131147541,3,0.02459016393442623,2,0.01639344262295082,2,0.01639344262295082,0,0.0,1,0.00819672131147541,0,0.0
B,2017-06-18,Seattle,WA,0,SEATTLE POLICE DEPARTMENT,1,720,2088,1,1,1,1,0,1,1373,1004,0.7312454479242535,118,0.08594319009468318,67,0.04879825200291333,25,0.01820830298616169,89,0.06482155863073562,14,0.010196649672250545,37,0.026948288419519302,19,0.013838310269482883
W,2017-06-18,Waukesha,WI,0,WAUKESHA COUNTY SHERIFF'S OFFICE,0,520,880,0,0,1,0,0,0,152,147,0.9671052631578947,3,0.019736842105263157,2,0.013157894736842105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-19,Dallas,TX,0,DALLAS POLICE DEPARTMENT,1,1630,960,1,0,1,0,0,0,3408,1707,0.5008802816901409,886,0.25997652582159625,706,0.20715962441314553,22,0.006455399061032864,77,0.022593896713615023,0,0.0,0,0.0,10,0.0029342723004694834
H,2017-06-20,South Gate,CA,0,SOUTH GATE POLICE DEPARTMENT,1,984,825,0,1,1,1,1,1,80,20,0.25,2,0.025,57,0.7125,0,0.0,0,0.0,1,0.0125,0,0.0,0,0.0
W,2017-06-20,Franklin,TN,0,WILLIAMSON COUNTY SHERIFF'S OFFICE,0,480,560,0,0,1,0,1,1,238,219,0.9201680672268907,19,0.07983193277310924,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-20,St. Clair Township,OH,0,FOREST PARK POLICE DEPARTMENT,1,695,480,0,0,1,0,1,1,35,28,0.8,7,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-20,Lehigh,KS,0,MARION COUNTY SHERIFF'S DEPARTMENT,1,540,200,0,1,1,1,0,0,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0
H,2017-06-20,Las Vegas,NV,1,LAS VEGAS METRO POLICE DEPARTMENT,1,1070,960,0,0,0,0,0,0,3387,2329,0.6876291703572484,332,0.09802184824328314,441,0.13020372010628875,21,0.006200177147918512,155,0.04576321228225568,29,0.008562149394744612,80,0.023619722468261,0,0.0
W,2017-06-21,Nevada,MO,0,VERNON COUNTY SHERIFF'S OFFICE,1,600,200,0,1,1,1,0,0,20,19,0.95,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
H,2017-06-21,Millerton,OK,0,RATTAN POLICE DEPARTMENT,1,600,90,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
H,2017-06-22,Palmdale,CA,0,LOS ANGELES COUNTY SHERIFF'S DEPARTMENT,0,880,1040,1,0,0,0,1,1,9351,3659,0.39129504865789755,841,0.08993690514383489,4171,0.4460485509571169,24,0.0025665704202759063,656,0.07015292482087478,0,0.0,0,0.0,0,0.0
H,2017-06-23,Hollywood Hills,CA,0,LOS ANGELES POLICE DEPARTMENT,1,912,2080,0,0,0,0,1,1,9809,3242,0.330512794372515,1025,0.10449587113875013,4513,0.4600876745845652,34,0.0034662045060658577,738,0.0752370272199001,231,0.02354980120297686,0,0.0,26,0.0026506269752268326
H,2017-06-23,Phoenix,AZ,0,PHOENIX POLICE DEPARTMENT,1,920,640,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2017-06-24,Florence,OR,0,LANE COUNTY SHERIFF'S OFFICE,0,640,600,0,0,1,1,0,0,178,167,0.9382022471910112,1,0.0056179775280898875,1,0.0056179775280898875,4,0.02247191011235955,0,0.0,0,0.0,0,0.0,5,0.028089887640449437
W,2017-06-24,Deer Park,AL,0,CITRONELLE POLICE DEPARTMENT,1,520,0,0,1,1,1,0,0,10,8,0.8,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2017-06-24,Tulsa,OK,0,TULSA POLICE DEPARTMENT,0,960,640,0,0,0,0,1,1,728,552,0.7582417582417582,64,0.08791208791208792,23,0.03159340659340659,78,0.10714285714285714,11,0.01510989010989011,0,0.0,0,0.0,0,0.0
B,2017-06-24,Kent,WA,0,KENT POLICE DEPARTMENT,0,720,760,0,0,1,0,0,0,144,119,0.8263888888888888,7,0.04861111111111111,4,0.027777777777777776,1,0.006944444444444444,5,0.034722222222222224,6,0.041666666666666664,1,0.006944444444444444,1,0.006944444444444444
B,2017-06-25,North Charleston,SC,0,NORTH CHARLESTON POLICE DEPARTMENT,1,488,450,0,0,1,1,0,0,318,247,0.7767295597484277,54,0.16981132075471697,13,0.040880503144654086,0,0.0,4,0.012578616352201259,0,0.0,0,0.0,0,0.0
B,2017-06-25,Oklahoma City,OK,1,OKLAHOMA CITY POLICE DEPARTMENT,1,1140,610,0,0,0,0,0,0,1101,920,0.8356039963669392,68,0.061762034514078114,64,0.05812897366030881,35,0.03178928247048138,10,0.009082652134423252,1,0.0009082652134423251,0,0.0,3,0.0027247956403269754
W,2017-06-25,Phoenix,AZ,0,PHOENIX POLICE DEPARTMENT,1,920,640,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
H,2017-06-26,Rowe,NM,0,NEW MEXICO STATE POLICE,0,880,560,0,0,0,0,1,0,653,233,0.3568147013782542,25,0.03828483920367534,359,0.5497702909647779,31,0.04747320061255743,5,0.007656967840735069,0,0.0,0,0.0,0,0.0
H,2017-06-27,Amarillo,TX,0,AMARILLO POLICE DEPARTMENT,1,1113,640,0,0,0,0,0,0,351,302,0.8603988603988604,5,0.014245014245014245,43,0.1225071225071225,1,0.002849002849002849,0,0.0,0,0.0,0,0.0,0,0.0
B,2017-06-28,Nashville,TN,0,TENNESSEE DEPARTMENT OF SAFETY,0,1086,400,0,0,0,0,0,0,835,753,0.9017964071856287,64,0.07664670658682635,8,0.009580838323353293,3,0.003592814371257485,2,0.0023952095808383233,0,0.0,0,0.0,5,0.005988023952095809
B,2017-06-29,Indianapolis,IN,0,INDIANA STATE POLICE,0,740,595,0,0,0,0,0,0,1190,1075,0.9033613445378151,84,0.07058823529411765,22,0.018487394957983194,3,0.0025210084033613447,6,0.005042016806722689,0,0.0,0,0.0,0,0.0
H,2017-06-29,Burbank,CA,0,BURBANK POLICE DEPARTMENT,0,800,960,0,0,1,1,1,1,147,97,0.6598639455782312,7,0.047619047619047616,33,0.22448979591836735,2,0.013605442176870748,6,0.04081632653061224,2,0.013605442176870748,0,0.0,0,0.0
B,2017-06-29,Marietta,GA,0,MARIETTA POLICE DEPARTMENT,1,408,880,0,0,0,0,1,1,140,116,0.8285714285714286,14,0.1,10,0.07142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
H,2017-06-29,Deltona,FL,0,VOLUSIA COUNTY SHERIFF'S OFFICE,1,1380,480,0,1,1,0,1,1,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2017-06-30,Loveland,CO,0,LARIMER COUNTY SHERIFF'S OFFICE,0,875,530,0,1,1,1,0,0,243,227,0.934156378600823,2,0.00823045267489712,11,0.04526748971193416,0,0.0,1,0.00411522633744856,0,0.0,1,0.00411522633744856,1,0.00411522633744856
H,2017-06-30,Westminster,CO,0,WESTMINSTER POLICE DEPARTMENT,0,561,480,1,1,1,1,1,1,171,149,0.8713450292397661,1,0.005847953216374269,17,0.09941520467836257,0,0.0,4,0.023391812865497075,0,0.0,0,0.0,0,0.0
H,2017-07-01,Glendale,AZ,1,GLENDALE POLICE DEPARTMENT,1,880,560,1,0,0,0,0,0,415,308,0.7421686746987952,18,0.043373493975903614,59,0.14216867469879518,1,0.0024096385542168677,13,0.03132530120481928,0,0.0,0,0.0,16,0.03855421686746988
B,2017-07-01,Lawndale,IL,1,CHICAGO POLICE DEPARTMENT,1,917,400,0,0,0,0,0,0,11965,6183,0.5167572085248642,2671,0.22323443376514834,2706,0.22615963226076055,36,0.0030087755954868365,366,0.03058921855411617,0,0.0,0,0.0,3,0.0002507312996239031
A,2017-07-01,Fort Collins,CO,1,FORT COLLINS POLICE SERVICES,1,1200,600,1,0,1,1,0,0,203,181,0.8916256157635468,5,0.024630541871921183,12,0.059113300492610835,0,0.0,5,0.024630541871921183,0,0.0,0,0.0,0,0.0
W,2017-07-02,Norfolk,VA,0,NORFOLK POLICE DEPARTMENT,1,920,500,0,0,0,0,0,0,718,515,0.7172701949860725,131,0.18245125348189414,43,0.05988857938718663,1,0.001392757660167131,28,0.03899721448467967,0,0.0,0,0.0,0,0.0
